Device Name;Region;Type;Famille;Produit;Edition;Version
Device 3114;EMEA;Desktop;Office;Visio;Professional;2013
Device 3114;EMEA;Desktop;Office;Project;Professional;2013
Device 3115;EMEA;Desktop;Office;Office;Standard;2010
Device 3116;EMEA;Desktop;Office;Office;Professional Plus;2013
Device 3117;EMEA;Desktop;Office;Office;Professional Plus;2013
Device 3118;EMEA;Desktop;Office;Office;Professional Plus;2013
Device 3118;EMEA;Desktop;SQL Server;SQL Server;Standard;2008 R2
Device 3119;EMEA;Desktop;Office;Office;Professional Plus;2013
Device 3120;EMEA;Desktop;Office;Office;Professional Plus;2013
Device 3120;EMEA;Desktop;Office;Project;Professional;2013
Device 3121;EMEA;Desktop;Office;Project;Professional;2013
Device 3121;EMEA;Desktop;Office;Office;Professional Plus;2013
Device 3122;EMEA;Desktop;Office;Project;Professional;2013
Device 3122;EMEA;Desktop;Office;Office;Professional Plus;2013
Device 3123;EMEA;Desktop;Office;Office;Professional Plus;2013
Device 3124;EMEA;Desktop;Office;Office;Professional Plus;2013
Device 3125;EMEA;Desktop;Office;Office;Professional Plus;2013
Device 3126;EMEA;Desktop;Office;Office;Professional Plus;2013
Device 3127;EMEA;Desktop;Office;Office;Professional Plus;2013
Device 3128;EMEA;Desktop;Office;Office;Professional Plus;2007
Device 3129;EMEA;Desktop;Office;Office;Professional Plus;2013
Device 3130;EMEA;Desktop;Office;Office;Professional Plus;2013
Device 3131;EMEA;Desktop;Office;Office;Professional Plus;2013
Device 3131;EMEA;Desktop;Office;Project;Professional;2013
Device 3131;EMEA;Desktop;Office;Visio;Professional;2013
Device 3132;EMEA;Desktop;Office;Office;Professional Plus;2013
Device 3133;EMEA;Desktop;Office;Office;Professional Plus;2013
Device 3134;EMEA;Desktop;Office;Office;Professional Plus;2013
Device 3135;EMEA;Desktop;Office;Office;Professional Plus;2013
Device 3136;EMEA;Desktop;Office;Office;Professional Plus;2013
Device 3137;EMEA;Desktop;Office;Office;Professional Plus;2013
Device 3138;EMEA;Desktop;Office;Office;Professional Plus;2013
Device 3139;EMEA;Desktop;Office;Office;Professional Plus;2013
Device 3139;EMEA;Desktop;Office;Visio;Premium;2010
Device 3139;EMEA;Desktop;Office;Project;Standard;2003
Device 3140;EMEA;Desktop;Office;Visio;Premium;2010
Device 3140;EMEA;Desktop;Office;Office;Professional Plus;2013
Device 3141;EMEA;Desktop;Office;Office;Professional Plus;2013
Device 3142;EMEA;Desktop;Office;Office;Professional Plus;2013
Device 3143;EMEA;Desktop;Office;Office;Professional Plus;2013
Device 3144;EMEA;Desktop;Office;Office;Professional Plus;2013
Device 3144;EMEA;Desktop;Office;Visio;Professional;2013
Device 3145;EMEA;Desktop;Office;Office;Professional Plus;2013
Device 3146;EMEA;Desktop;Office;Office;Professional Plus;2013
Device 3147;EMEA;Desktop;Office;Visio;Professional;2013
Device 3147;EMEA;Desktop;Office;Office;Professional Plus;2013
Device 3148;EMEA;Desktop;Office;Office;Professional Plus;2013
Device 3149;EMEA;Desktop;Office;Office;Professional Plus;2013
Device 3150;EMEA;Desktop;Office;Office;Professional Plus;2013
Device 3151;EMEA;Desktop;Office;Office;Professional Plus;2013
Device 3152;EMEA;Desktop;Office;Office;Professional Plus;2013
Device 3153;EMEA;Desktop;Office;Office;Professional Plus;2013
Device 3154;EMEA;Desktop;Office;Visio;Professional;2013
Device 3154;EMEA;Desktop;Office;Office;Professional Plus;2013
Device 3154;EMEA;Desktop;Office;Project;Professional;2013
Device 3155;EMEA;Desktop;Office;Office;Professional Plus;2013
Device 3155;EMEA;Desktop;Office;Visio;Professional;2013
Device 3155;EMEA;Desktop;Office;Project;Professional;2013
Device 3156;EMEA;Desktop;Office;Visio;Professional;2013
Device 3156;EMEA;Desktop;Office;Office;Professional Plus;2013
Device 3156;EMEA;Desktop;Office;Project;Professional;2013
Device 3157;EMEA;Desktop;Visual;Visual Studio;Community;2015
Device 3157;EMEA;Desktop;Office;Office;Professional Plus;2013
Device 3158;EMEA;Desktop;Office;Office;Professional Plus;2016
Device 3159;EMEA;Desktop;Office;Office;Professional Plus;2013
Device 3159;EMEA;Desktop;Office;Project;Professional;2013
Device 3159;EMEA;Desktop;Office;Visio;Professional;2013
Device 3160;EMEA;Desktop;Office;Office;Professional Plus;2013
Device 3161;EMEA;Desktop;Office;Visio;Professional;2013
Device 3161;EMEA;Desktop;Office;Office;Professional Plus;2013
Device 3162;EMEA;Desktop;Office;Office;Professional Plus;2013
Device 3163;EMEA;Desktop;Office;Office;Professional Plus;2013
Device 3164;EMEA;Desktop;Office;Office;Professional Plus;2013
Device 3165;EMEA;Desktop;Office;Office;Professional Plus;2013
Device 3166;EMEA;Desktop;Office;Office;Professional Plus;2013
Device 3167;EMEA;Desktop;Office;Office;Professional Plus;2013
Device 3168;EMEA;Desktop;Office;Office;Professional Plus;2013
Device 3169;EMEA;Desktop;Office;Office;Professional Plus;2013
Device 3169;EMEA;Desktop;Office;Visio;Professional;2013
Device 3170;EMEA;Desktop;Office;Office;Professional Plus;2013
Device 3170;EMEA;Desktop;Office;Project;Professional;2003
Device 3171;EMEA;Desktop;Office;Office;Professional Plus;2016
Device 3171;EMEA;Desktop;Office;Project;Professional;2013
Device 3171;EMEA;Desktop;Office;Visio;Professional;2013
Device 3171;EMEA;Desktop;Office;Office;Professional Plus;2007
Device 3172;EMEA;Desktop;Office;Project;Standard;2003
Device 3172;EMEA;Desktop;Office;Office;Professional Plus;2013
Device 3173;EMEA;Desktop;Office;Office;Professional Plus;2013
Device 3173;EMEA;Desktop;Office;Project;Standard;2003
Device 3174;EMEA;Desktop;Office;Office;Professional Plus;2013
Device 3175;EMEA;Desktop;Office;Office;Professional Plus;2013
Device 3176;EMEA;Desktop;Office;Office;Professional Plus;2013
Device 3177;EMEA;Desktop;Office;Office;Professional Plus;2016
Device 3178;EMEA;Desktop;Office;Visio;Professional;2013
Device 3178;EMEA;Desktop;Office;Project;Professional;2013
Device 3178;EMEA;Desktop;SQL Server;SQL Server;Enterprise;2008 R2
Device 3178;EMEA;Desktop;Office;Office;Professional Plus;2013
Device 3178;EMEA;Desktop;Visual;Visual Studio;Community;2015
Device 3179;EMEA;Desktop;Office;Office;Professional Plus;2013
Device 3179;EMEA;Desktop;Office;Visio;Professional;2013
Device 3179;EMEA;Desktop;Office;Project;Professional;2013
Device 3180;EMEA;Desktop;Office;Office;Professional Plus;2013
Device 3181;EMEA;Desktop;Office;Office;Professional Plus;2013
Device 3181;EMEA;Desktop;Office;Project;Professional;2013
Device 3182;EMEA;Desktop;Office;Office;Professional Plus;2013
Device 3182;EMEA;Desktop;Visual;Visual Studio;Community;2015
Device 3183;EMEA;Desktop;Office;Project;Professional;2013
Device 3183;EMEA;Desktop;Office;Office;Professional Plus;2013
Device 3184;EMEA;Desktop;Office;Office;Professional Plus;2013
Device 3184;EMEA;Desktop;Office;Project;Professional;2013
Device 3185;EMEA;Desktop;Office;Office;Professional Plus;2013
Device 3186;EMEA;Desktop;Office;Office;Professional Plus;2013
Device 3186;EMEA;Desktop;Office;Project;Professional;2013
Device 3187;EMEA;Desktop;Office;Office;Professional Plus;2013
Device 3187;EMEA;Desktop;Office;Project;Professional;2013
Device 3188;EMEA;Desktop;Office;Project;Professional;2013
Device 3188;EMEA;Desktop;Office;Office;Professional Plus;2013
Device 3189;EMEA;Desktop;Office;Office;Professional Plus;2013
Device 3190;EMEA;Desktop;Office;Office;Standard;2013
Device 3191;EMEA;Desktop;Office;Office;Professional Plus;2013
Device 3192;EMEA;Desktop;Office;Project;Professional;2013
Device 3192;EMEA;Desktop;Office;Office;Standard;2013
Device 3193;EMEA;Desktop;Office;Office;Professional Plus;2013
Device 3194;EMEA;Desktop;Office;Office;Professional Plus;2013
Device 3195;EMEA;Desktop;Office;Office;Professional Plus;2013
Device 3196;EMEA;Desktop;Office;Office;Standard;2010
Device 3197;EMEA;Desktop;Office;Office;Professional Plus;2013
Device 3198;EMEA;Desktop;Office;Office;Standard;2013
Device 3199;EMEA;Desktop;Office;Office;Standard;2013
Device 3200;EMEA;Desktop;Office;Office;Professional Plus;2013
Device 3201;EMEA;Desktop;Office;Office;Standard;2010
Device 3202;EMEA;Desktop;Office;Office;Standard;2013
Device 3203;EMEA;Desktop;Office;Project;Professional;2013
Device 3203;EMEA;Desktop;Office;Office;Professional Plus;2013
Device 3204;EMEA;Desktop;Office;Office;Standard;2013
Device 3205;EMEA;Desktop;Office;Office;Standard;2013
Device 3206;EMEA;Desktop;Office;Office;Standard;2013
Device 3207;EMEA;Desktop;Office;Office;Professional Plus;2013
Device 3208;EMEA;Desktop;Office;Office;Professional Plus;2013
Device 3209;EMEA;Desktop;Office;Office;Standard;2016
Device 3210;EMEA;Desktop;Office;Office;Standard;2007
Device 3211;EMEA;Desktop;Office;Office;Standard;2010
Device 3212;EMEA;Desktop;Office;Office;Standard;2010
Device 3213;EMEA;Desktop;Office;Office;Standard;2010
Device 3214;EMEA;Desktop;Office;Office;Standard;2010
Device 3215;EMEA;Desktop;Office;Office;Standard;2007
Device 3216;EMEA;Desktop;Office;Office;Standard;2013
Device 3217;EMEA;Desktop;Office;Office;Standard;2007
Device 3218;EMEA;Desktop;Office;Office;Standard;2010
Device 3219;EMEA;Desktop;Office;Office;Standard;2007
Device 3220;EMEA;Desktop;Office;Office;Standard;2007
Device 3221;EMEA;Desktop;Office;Office;Standard;2013
Device 3222;EMEA;Desktop;Office;Office;Standard;2013
Device 3223;EMEA;Desktop;Office;Office;Standard;2010
Device 3224;EMEA;Desktop;Office;Office;Standard;2010
Device 3225;EMEA;Desktop;Office;Office;Standard;2010
Device 3226;EMEA;Desktop;Office;Office;Standard;2007
Device 3227;EMEA;Desktop;Office;Office;Standard;2013
Device 3228;EMEA;Desktop;Office;Office;Standard;2013
Device 3228;EMEA;Desktop;Office;Visio;Standard;2013
Device 3229;EMEA;Desktop;Office;Office;Standard;2007
Device 3230;EMEA;Desktop;Office;Office;Standard;2007
Device 3230;EMEA;Desktop;Office;Project;Standard;2010
Device 3231;EMEA;Desktop;Office;Office;Standard;2013
Device 3232;EMEA;Desktop;Office;Office;Standard;2013
Device 3232;EMEA;Desktop;Office;Project;Standard;2003
Device 3233;EMEA;Desktop;Office;Office;Professional Plus;2007
Device 3233;EMEA;Desktop;Office;Project;Standard;2003
Device 3234;EMEA;Desktop;Office;Office;Standard;2013
Device 3235;EMEA;Desktop;Office;Office;Standard;2013
Device 3236;EMEA;Desktop;Office;Office;Standard;2013
Device 3237;EMEA;Desktop;Office;Office;Standard;2013
Device 3238;EMEA;Desktop;Office;Office;Standard;2007
Device 3239;EMEA;Desktop;Office;Office;Standard;2010
Device 3240;EMEA;Desktop;Office;Office;Standard;2013
Device 3241;EMEA;Desktop;Office;Office;Standard;2010
Device 3242;EMEA;Desktop;Office;Office;Standard;2013
Device 3243;EMEA;Desktop;Office;Project;Standard;2010
Device 3243;EMEA;Desktop;Office;Office;Standard;2010
Device 3244;EMEA;Desktop;Office;Office;Standard;2007
Device 3244;EMEA;Desktop;Office;Project;Standard;2010
Device 3245;EMEA;Desktop;Office;Office;Standard;2013
Device 3246;EMEA;Desktop;Office;Office;Standard;2010
Device 3246;EMEA;Desktop;Office;Project;Standard;2003
Device 3247;EMEA;Desktop;Office;Office;Standard;2013
Device 3248;EMEA;Desktop;Office;Project;Standard;2010
Device 3248;EMEA;Desktop;Office;Office;Standard;2010
Device 3249;EMEA;Desktop;Office;Office;Standard;2010
Device 3250;EMEA;Desktop;Office;Office;Standard;2013
Device 3251;EMEA;Desktop;Office;Office;Professional Plus;2010
Device 3252;EMEA;Desktop;Office;Office;Standard;2010
Device 3253;EMEA;Desktop;Office;Office;Standard;2010
Device 3253;EMEA;Desktop;Office;Visio;Standard;2013
Device 3254;EMEA;Desktop;Office;Office;Standard;2010
Device 3255;EMEA;Desktop;Office;Office;Standard;2010
Device 3256;EMEA;Desktop;Office;Office;Standard;2010
Device 3257;EMEA;Desktop;Office;Office;Standard;2010
Device 3258;EMEA;Desktop;Office;Office;Standard;2010
Device 3259;EMEA;Desktop;Office;Office;Standard;2010
Device 3260;EMEA;Desktop;Office;Office;Standard;2010
Device 3261;EMEA;Desktop;Office;Office;Standard;2010
Device 3262;EMEA;Desktop;Office;Office;Standard;2010
Device 3263;EMEA;Desktop;Office;Office;Standard;2010
Device 3264;EMEA;Desktop;Office;Office;Standard;2010
Device 3265;EMEA;Desktop;Office;Office;Standard;2010
Device 3266;EMEA;Desktop;Office;Office;Standard;2010
Device 3267;EMEA;Desktop;Office;Office;Standard;2013
Device 3268;EMEA;Desktop;Office;Office;Standard;2010
Device 3269;EMEA;Desktop;Office;Office;Standard;2010
Device 3270;EMEA;Desktop;Office;Office;Standard;2010
Device 3271;EMEA;Desktop;Office;Office;Standard;2010
Device 3272;EMEA;Desktop;Office;Office;Standard;2010
Device 3273;EMEA;Desktop;Office;Office;Standard;2010
Device 3274;EMEA;Desktop;Office;Office;Standard;2010
Device 3275;EMEA;Desktop;Office;Office;Standard;2010
Device 3276;EMEA;Desktop;Office;Office;Standard;2010
Device 3277;EMEA;Desktop;Office;Office;Standard;2010
Device 3278;EMEA;Desktop;Office;Office;Standard;2010
Device 3279;EMEA;Desktop;Office;Office;Standard;2010
Device 3280;EMEA;Desktop;Office;Office;Standard;2010
Device 3281;EMEA;Desktop;Office;Project;Standard;2013
Device 3281;EMEA;Desktop;Office;Office;Professional Plus;2010
Device 3281;EMEA;Desktop;Office;Visio;Standard;2013
Device 3282;EMEA;Desktop;Office;Office;Standard;2010
Device 3283;EMEA;Desktop;Office;Office;Standard;2010
Device 3284;EMEA;Desktop;Office;Office;Standard;2013
Device 3285;EMEA;Desktop;Office;Office;Standard;2010
Device 3286;EMEA;Desktop;Office;Office;Professional Plus;2013
Device 3287;EMEA;Desktop;Office;Office;Professional Plus;2010
Device 3287;EMEA;Desktop;Office;Project;Standard;2010
Device 3288;EMEA;Desktop;Office;Office;Standard;2013
Device 3289;EMEA;Desktop;Office;Office;Standard;2013
Device 3290;EMEA;Desktop;Office;Office;Standard;2010
Device 3291;EMEA;Desktop;Office;Office;Standard;2013
Device 3292;EMEA;Desktop;Office;Office;Standard;2010
Device 3293;EMEA;Desktop;Office;Office;Professional Plus;2010
Device 3293;EMEA;Desktop;Office;Office;Standard;2013
Device 3294;EMEA;Desktop;Office;Project;Standard;2010
Device 3294;EMEA;Desktop;Office;Office;Standard;2010
Device 3295;EMEA;Desktop;Office;Office;Standard;2013
Device 3296;EMEA;Desktop;Office;Office;Standard;2013
Device 3297;EMEA;Desktop;Office;Office;Standard;2013
Device 3298;EMEA;Desktop;Office;Office;Standard;2013
Device 3299;EMEA;Desktop;Office;Office;Standard;2013
Device 3300;EMEA;Desktop;Office;Office;Standard;2013
Device 3301;EMEA;Desktop;Office;Office;Standard;2013
Device 3302;EMEA;Desktop;Office;Office;Standard;2013
Device 3303;EMEA;Desktop;Office;Office;Standard;2010
Device 3304;EMEA;Desktop;Office;Project;Standard;2010
Device 3304;EMEA;Desktop;Office;Office;Standard;2010
Device 3305;EMEA;Desktop;Office;Project;Standard;2010
Device 3305;EMEA;Desktop;Office;Visio;Standard;2013
Device 3305;EMEA;Desktop;Office;Office;Standard;2013
Device 3306;EMEA;Desktop;Office;Office;Standard;2013
Device 3306;EMEA;Desktop;Office;Visio;Standard;2013
Device 3307;EMEA;Desktop;Office;Project;Standard;2010
Device 3307;EMEA;Desktop;Office;Office;Standard;2010
Device 3308;EMEA;Desktop;Office;Office;Professional Plus;2010
Device 3309;EMEA;Desktop;Office;Office;Standard;2010
Device 3310;EMEA;Desktop;Office;Project;Standard;2010
Device 3310;EMEA;Desktop;Office;Office;Standard;2010
Device 3311;EMEA;Desktop;Office;Office;Standard;2010
Device 3312;EMEA;Desktop;Office;Office;Standard;2010
Device 3313;EMEA;Desktop;Office;Office;Standard;2010
Device 3314;EMEA;Desktop;Office;Office;Standard;2010
Device 3314;EMEA;Desktop;Office;Project;Standard;2010
Device 3315;EMEA;Desktop;Office;Office;Standard;2010
Device 3316;EMEA;Desktop;Office;Office;Standard;2010
Device 3317;EMEA;Desktop;Office;Office;Standard;2010
Device 3318;EMEA;Desktop;Office;Office;Standard;2010
Device 3319;EMEA;Desktop;Office;Office;Standard;2010
Device 3320;EMEA;Desktop;Office;Office;Standard;2010
Device 3321;EMEA;Desktop;Office;Office;Standard;2010
Device 3322;EMEA;Desktop;Office;Office;Standard;2010
Device 3323;EMEA;Desktop;Office;Office;Standard;2010
Device 3324;EMEA;Desktop;Office;Office;Professional Plus;2010
Device 3325;EMEA;Desktop;Office;Office;Standard;2010
Device 3326;EMEA;Desktop;Office;Office;Standard;2010
Device 3327;EMEA;Desktop;Office;Office;Standard;2010
Device 3328;EMEA;Desktop;Office;Office;Standard;2010
Device 3329;EMEA;Desktop;Office;Office;Standard;2010
Device 3330;EMEA;Desktop;Office;Office;Professional Plus;2010
Device 3331;EMEA;Desktop;Office;Office;Standard;2010
Device 3332;EMEA;Desktop;Office;Office;Standard;2010
Device 3333;EMEA;Desktop;Office;Office;Professional Plus;2010
Device 3334;EMEA;Desktop;Office;Office;Standard;2010
Device 3335;EMEA;Desktop;Office;Office;Standard;2010
Device 3336;EMEA;Desktop;Office;Office;Standard;2010
Device 3337;EMEA;Desktop;Office;Office;Standard;2010
Device 3338;EMEA;Desktop;Office;Office;Standard;2010
Device 3339;EMEA;Desktop;Office;Office;Standard;2010
Device 3340;EMEA;Desktop;Office;Office;Standard;2010
Device 3341;EMEA;Desktop;Office;Office;Standard;2010
Device 3342;EMEA;Desktop;Office;Office;Standard;2010
Device 3343;EMEA;Desktop;Office;Office;Standard;2010
Device 3344;EMEA;Desktop;Office;Office;Standard;2010
Device 3345;EMEA;Desktop;Office;Office;Standard;2010
Device 3346;EMEA;Desktop;Office;Office;Standard;2010
Device 3347;EMEA;Desktop;Office;Office;Standard;2010
Device 3348;EMEA;Desktop;Office;Office;Standard;2010
Device 3349;EMEA;Desktop;Office;Office;Standard;2013
Device 3350;EMEA;Desktop;Office;Office;Standard;2013
Device 3351;EMEA;Desktop;Office;Office;Standard;2013
Device 3352;EMEA;Desktop;Office;Office;Standard;2013
Device 3353;EMEA;Desktop;Office;Office;Standard;2013
Device 3354;EMEA;Desktop;Office;Office;Professional Plus;2010
Device 3355;EMEA;Desktop;Office;Office;Professional Plus;2010
Device 3356;EMEA;Desktop;Office;Office;Standard;2010
Device 3357;EMEA;Desktop;Office;Office;Standard;2010
Device 3358;EMEA;Desktop;Office;Office;Professional Plus;2010
Device 3359;EMEA;Desktop;Office;Office;Standard;2010
Device 3360;EMEA;Desktop;Office;Office;Standard;2010
Device 3361;EMEA;Desktop;Office;Office;Standard;2010
Device 3362;EMEA;Desktop;Office;Office;Standard;2010
Device 3363;EMEA;Desktop;Office;Office;Standard;2010
Device 3364;EMEA;Desktop;Office;Office;Standard;2010
Device 3365;EMEA;Desktop;Office;Office;Standard;2010
